,id,adult,budget,original_language,popularity,revenue,runtime,status,video,country,genre_list,Animation,Comedy,Family,Adventure,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,History,Mystery,War,Foreign,Music,Documentary,Western,Aniplex,GoHands,pro_co
755,8838,False,60000000.0,en,6.644644,0.0,111.0,Released,False,US,"['Action', 'Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"['Imagine Entertainmen', 'Universal Picture']"
756,795,False,55000000.0,en,8.228219000000001,198685114.0,114.0,Released,False,US,"['Drama', 'Fantasy', 'Romance']",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Atlas Entertainmen', 'Regency Enterprise', 'Monarchy Enterprises ', 'Warner Bro', 'Taurus Fil']"
757,9469,False,25000000.0,en,13.06943,21567853.0,136.0,Released,False,US,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Touchstone Picture']
758,267,False,24061716.504172157,es,6.715019,1535558.0,103.0,Released,False,FR,"['Drama', 'Romance', 'Thriller']",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['El Dese', 'France', 'CiBy']"
759,9449,False,29000000.0,en,14.924667000000001,0.0,86.0,Released,False,GB,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']",0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Working Title Film', 'Polygram Filmed Entertainmen']"
760,10622,False,12716953.0,cn,6.183021,18814720.0,113.0,Released,False,AU,"['Crime', 'Action', 'Comedy']",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,['Golden Harvest Compan']
761,10216,False,35000000.0,en,13.495247,19165560.0,93.0,Released,False,US,"['Action', 'Horror']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,['Metr']
762,9448,False,13000000.0,en,5.975082,27007143.0,91.0,Released,False,US,"['Action', 'Adventure', 'Comedy', 'Thriller']",0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,['TriStar Picture']
763,4415,False,24061716.504172157,en,12.238488,14096321.0,134.0,Released,False,US,"['Crime', 'Drama', 'History', 'Romance']",0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,['Columbia Picture']
764,8656,False,75000000.0,en,11.644633,140464664.0,120.0,Released,False,US,"['Action', 'Drama', 'Romance']",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Paramount Picture', 'DreamWorks SK', 'Zanuc', 'Manhattan Projec']"
765,18937,False,40000000.0,en,13.02535,38172500.0,86.0,Released,False,US,"['Fantasy', 'Animation', 'Drama', 'Romance', 'Family']",1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Warner Bro']
766,929,False,130000000.0,en,11.295121,379014294.0,139.0,Released,False,US,"['Action', 'Thriller']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"['TriStar Picture', 'Centropolis Film Production', 'Toho Compan', 'Independent Pictures', 'Fried Film']"
767,1878,False,18500000.0,en,9.220346000000001,10680275.0,118.0,Released,False,US,"['Adventure', 'Drama', 'Comedy']",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Universal Picture', 'Summit Entertainmen', 'Rhino Film', 'Fear and Loathing LL', 'Shark Production']"
768,9715,False,24061716.504172157,en,6.54478,0.0,114.0,Released,False,US,"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Twentieth Century Fox Film Corporatio', 'Fortis Film']"
769,1965,False,60000000.0,en,9.430812,128038368.0,107.0,Released,False,US,"['Crime', 'Thriller', 'Drama']",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,"['Kopelson Entertainmen', 'Warner Bro']"
770,6068,False,70000000.0,en,18.324219,164000000.0,98.0,Released,False,US,"['Action', 'Adventure', 'Comedy', 'Romance']",0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Caravan Picture', 'Roger Birnbaum Production', 'Northern Lights Entertainmen', 'Touchstone Picture']"
771,15037,False,10000000.0,en,6.426937000000001,25605015.0,100.0,Released,False,US,"['Comedy', 'Drama', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Columbia Picture']
772,21334,False,180000.0,fa,7.523517,900000.0,89.0,Released,False,IR,"['Drama', 'Comedy', 'Family']",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['The Institute for the Intellectual Development of Children']
773,10674,False,90000000.0,en,21.180857,304320254.0,88.0,Released,False,US,"['Animation', 'Family', 'Adventure']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Walt Disney Picture', 'Walt Disney Feature Animatio']"
774,846,False,66000000.0,en,12.311615,189198313.0,121.0,Released,False,CA,"['Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['Twentieth Century Fox Film Corporatio', 'Ten Thirteen Production']"
775,3050,False,71000000.0,en,9.439079,294456605.0,85.0,Released,False,US,"['Comedy', 'Family', 'Fantasy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Twentieth Century Fox Film Corporatio', 'Joseph ', 'Davis Entertainmen']"
776,1389,False,48000000.0,en,7.349811999999999,77745568.0,123.0,Released,False,US,"['Romance', 'Comedy', 'Crime']",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['Universal Picture', 'Jersey Film']"
777,11020,False,24061716.504172157,en,6.8112639999999995,0.0,115.0,Released,False,AU,"['Thriller', 'Drama', 'Mystery']",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,"['The Australian Film Commissio', 'McElroy', 'Picnic Productions Pt', 'British Empire Films Australi']"
778,9464,False,1500000.0,en,9.167761,2375097.0,110.0,Released,False,US,"['Romance', 'Comedy', 'Crime', 'Drama']",0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,[]
779,95,False,140000000.0,en,13.235111999999999,553799566.0,151.0,Released,False,US,"['Action', 'Thriller', 'Adventure']",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Jerry Bruckheimer Film', 'Touchstone Picture', 'Valhalla Motion Picture']"
780,944,False,140000000.0,en,14.470551,285444603.0,127.0,Released,False,US,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"['Silver Picture', 'Donne', 'Warner Bro']"
781,11551,False,40000000.0,en,10.03936,54682547.0,110.0,Released,False,US,"['Comedy', 'Adventure', 'Fantasy', 'Action']",0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Universal Picture', 'Amblin Entertainmen', 'DreamWorks Picture']"
782,473,False,60000.0,en,10.621362,3221152.0,84.0,Released,False,US,"['Mystery', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,"['Truth and Soul Pictures In', 'Protozoa Picture', 'Harvest Filmwork', 'Plantain Film']"
783,544,False,23000000.0,en,11.688958,369884651.0,119.0,Released,False,US,"['Romance', 'Comedy']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Twentieth Century Fox Film Corporatio']
784,10513,False,60000.0,en,8.084953,0.0,79.0,Released,False,US,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Reynolds Picture']
785,143,False,1250000.0,en,15.235056,0.0,133.0,Released,False,US,"['Drama', 'War']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,['Universal Picture']
786,28580,False,1250000.0,en,8.731330999999999,11000000.0,101.0,Released,False,US,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Paramoun']
787,887,False,2100000.0,en,6.069343,23650000.0,172.0,Released,False,US,"['Drama', 'History', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,['Samuel Goldwyn Compan']
788,11426,False,1650000.0,en,5.358582,30500000.0,118.0,Released,False,US,"['War', 'Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,['Columbia Pictures Corporatio']
789,654,False,910000.0,en,18.211092999999998,9600000.0,108.0,Released,False,US,"['Crime', 'Drama']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"['Columbia Picture', 'Horizon Picture']"
790,1725,False,6000000.0,en,8.389903,43656822.0,152.0,Released,False,US,"['Crime', 'Drama', 'Music']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"['United Artist', 'Seven Art', 'Mirisch Picture']"
791,874,False,3900000.0,en,6.9978880000000006,28350000.0,120.0,Released,False,GB,"['Drama', 'History']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Columbia Pictures Corporatio', 'Highland Film']"
792,10633,False,2000000.0,en,9.059617,27379978.0,109.0,Released,False,US,"['Crime', 'Drama', 'Mystery', 'Thriller']",0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,"['United Artist', 'Mirisch Corporatio']"
793,17917,False,10000000.0,en,8.630078,37402877.0,153.0,Released,False,GB,"['Drama', 'Family', 'Music']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Columbia Pictures Corporatio', 'Warwick Film Production', 'Romulus Film']"
794,3116,False,3600000.0,en,10.579988,44785053.0,113.0,Released,False,US,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['United Artist', 'Florin Production', 'Jerome Hellman Production']"
795,1051,False,1800000.0,en,6.694959,41158757.0,104.0,Released,False,US,"['Action', 'Crime', 'Thriller']",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"['Twentieth Century Fox Film Corporatio', 'Schin']"
796,1366,False,1000000.0,en,14.774066,117235147.0,119.0,Released,False,US,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['United Artist']
797,12102,False,8000000.0,en,9.741644,106260000.0,105.0,Released,False,US,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Columbia Picture']
798,16619,False,6000000.0,en,8.934661,0.0,124.0,Released,False,US,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Paramount Picture', 'Wildwood Enterprise']"
799,9443,False,5500000.0,en,6.877698,58972904.0,123.0,Released,False,GB,"['Drama', 'History']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Twentieth Century Fox Film Corporatio', 'Warner Bro', 'Enigma Production', 'The Ladd Compan', 'Allied Star']"
800,11050,False,8000000.0,en,8.785209,0.0,132.0,Released,False,US,"['Drama', 'Comedy']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Paramount Picture']
801,606,False,31000000.0,en,14.004074,128499205.0,161.0,Released,False,US,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Universal Picture', 'Mirage Entertainmen']"
802,746,False,23000000.0,en,11.076971,43984230.0,163.0,Released,False,FR,"['Drama', 'History']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Columbia Picture', 'Hemdale Film Corporatio', 'Recorded Pictures Compan', 'Soprofilm', 'TAO Fil', 'Yanc']"
803,380,False,25000000.0,en,11.267467,412800000.0,133.0,Released,False,US,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['United Artist', 'Star Partners II Lt']"
804,403,False,7500000.0,en,10.703677,145793296.0,99.0,Released,False,US,"['Comedy', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['The Zanuck Compan', 'Majestic Films Internationa', 'Warner Bro']"
805,11485,False,1500000.0,en,9.15948,0.0,85.0,Released,False,US,"['Comedy', 'Crime']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['Palomar Picture', 'American Broadcasting Company']"
806,466,False,2500000.0,en,9.328822,0.0,114.0,Released,False,US,['Mystery'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['Gus Production', 'Warner Bro']"
807,13820,False,1500000.0,en,6.357558999999999,2300000.0,92.0,Released,False,US,"['Comedy', 'Crime', 'Thriller']",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,['Edge Cit']
808,13597,False,25000000.0,en,13.009688,12729917.0,101.0,Released,False,GB,"['Adventure', 'Family', 'Fantasy']",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Lucasfil', 'TriStar Picture', 'Jim Henson Compan', 'Henson Associates']"
809,2108,False,1000000.0,en,12.627678,51525171.0,97.0,Released,False,US,"['Comedy', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Universal Picture', 'Channel Production', '']"
810,10014,False,3000000.0,en,8.668146,29999213.0,87.0,Released,False,US,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['New Line Cinem', 'Smart Egg Picture']"
811,10072,False,5000000.0,en,10.035081,44793222.0,96.0,Released,False,US,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['New Line Cinem', 'Smart Egg Picture']"
812,10131,False,7000000.0,en,8.120317,72500000.0,99.0,Released,False,US,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['New Line Cinem']
813,10160,False,8000000.0,en,7.534739,22168359.0,89.0,Released,False,US,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['New Line Cinem']
814,11284,False,11000000.0,en,11.560358,34872033.0,89.0,Released,False,US,"['Horror', 'Thriller', 'Comedy']",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['New Line Cinem']
815,4488,False,550000.0,en,12.146747,59754601.0,95.0,Released,False,US,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['Paramount Picture', 'Georgetown Productions In', 'Sean ']"
816,9725,False,1250000.0,en,8.710824,21722776.0,87.0,Released,False,US,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['Paramount Picture', 'Georgetown Production']"
817,9728,False,4000000.0,en,7.99229,36690067.0,95.0,Released,False,US,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['Paramount Picture', 'Jason Production']"
818,9730,False,2600000.0,en,10.175913000000001,32980880.0,91.0,Released,False,US,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['Paramount Picture', 'Friday Fou']"
819,9731,False,2200000.0,en,9.094477000000001,21930418.0,92.0,Released,False,US,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['Paramount Picture', 'Georgetown Productions In']"
820,10225,False,3000000.0,en,8.122042,19472057.0,86.0,Released,False,US,"['Horror', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,['Paramount Picture']
821,10281,False,2800000.0,en,7.909022,19170001.0,88.0,Released,False,US,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['Paramount Picture']
822,10283,False,5000000.0,en,7.743144,14000000.0,100.0,Released,False,US,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['Paramount Picture', 'Sean ', 'Horror In']"
823,948,False,300000.0,en,13.672759,70000000.0,91.0,Released,False,US,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['Compass International Picture', 'Falcon International Production']"
824,11281,False,2500000.0,en,13.501144,25533818.0,92.0,Released,False,US,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['Universal Picture']
825,10676,False,2500000.0,en,6.066618,14400000.0,98.0,Released,False,US,"['Horror', 'Mystery']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,['Universal Picture']
826,11357,False,5000000.0,en,6.199806,17768757.0,88.0,Released,False,US,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['Dimension Film']
827,11361,False,5000000.0,en,6.585405000000001,11642254.0,96.0,Released,False,US,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['Trans Pacific Film']
828,36599,False,1000000.0,en,3.65867,14796236.0,92.0,Released,False,CA,"['Horror', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,"['Guardian Trust Compan', 'Simcom Limite', 'Prom Night Production']"
829,10585,False,9000000.0,en,19.827545999999998,44196684.0,87.0,Released,False,US,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['United Artist']
830,11186,False,13000000.0,en,14.310479,35763605.0,84.0,Released,False,US,"['Drama', 'Horror']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,['Universal Picture']
831,11187,False,13000000.0,en,24.515462,20560255.0,90.0,Released,False,GB,"['Thriller', 'Horror', 'Action']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,['Universal Picture']
832,609,False,10700000.0,en,11.776326,122200000.0,114.0,Released,False,US,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['SLM Production Grou', 'Metr']"
833,11133,False,19000000.0,en,6.701138,40996665.0,91.0,Released,False,US,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['Metr']
834,10306,False,10500000.0,en,7.9776929999999995,14144000.0,98.0,Released,False,US,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['Metr']
835,9552,False,8000000.0,en,12.137595,441306145.0,122.0,Released,False,US,"['Drama', 'Horror', 'Thriller']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"['Warner Bro', 'Hoya Production']"
836,11586,False,14000000.0,en,8.266983999999999,30749142.0,118.0,Released,False,US,"['Horror', 'Thriller', 'Fantasy']",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['Warner Bro']
837,11587,False,24061716.504172157,en,5.861032,39024251.0,110.0,Released,False,US,"['Thriller', 'Horror', 'Mystery']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,['Morgan Creek Production']
838,941,False,15000000.0,en,13.183804,120207127.0,110.0,Released,False,US,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"['Silver Picture', 'Warner Bro']"
839,942,False,25000000.0,en,12.834276,227853986.0,114.0,Released,False,US,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"['Silver Picture', 'Warner Bro']"
840,943,False,35000000.0,en,10.786007000000001,321731527.0,118.0,Released,False,US,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"['Silver Picture', 'Warner Bro']"
841,927,False,11000000.0,en,11.333125,153083102.0,106.0,Released,False,US,"['Fantasy', 'Horror', 'Comedy']",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['Amblin Entertainmen', 'Warner Bro']"
842,928,False,50000000.0,en,14.383185000000001,41482207.0,106.0,Released,False,US,"['Comedy', 'Horror', 'Fantasy']",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['Amblin Entertainmen', 'Warner Bro']"
843,9340,False,19000000.0,en,14.280702999999999,61503218.0,114.0,Released,False,US,"['Adventure', 'Comedy', 'Family']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Amblin Entertainmen', 'Warner Bro']"
844,9342,False,95000000.0,en,11.348096,250288523.0,136.0,Released,False,US,"['Action', 'Adventure']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Amblin Entertainmen', 'TriStar Picture']"
845,12101,False,24061716.504172157,en,7.630456,3600000.0,97.0,Released,False,US,"['Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,['Metr']
846,19,False,92620000.0,de,14.487867000000001,650422.0,153.0,Released,False,DE,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Paramount Picture', 'Universum Film']"
847,165,False,40000000.0,en,13.689855,332000000.0,108.0,Released,False,US,"['Adventure', 'Comedy', 'Family']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Universal Picture', 'Amblin Entertainmen', '']"
848,196,False,40000000.0,en,13.043999000000001,244527583.0,118.0,Released,False,US,"['Adventure', 'Comedy', 'Family']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Universal Picture', 'Amblin Entertainmen', '']"
849,551,False,5000000.0,en,10.341849,84563118.0,117.0,Released,False,US,"['Action', 'Adventure']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Twentieth Century Fox Film Corporatio', 'Kent Production']"
850,3170,False,858000.0,en,13.698132000000001,267447150.0,70.0,Released,False,US,"['Animation', 'Drama', 'Family']",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Walt Disney Production']
851,346,False,2000000.0,ja,15.01777,271841.0,207.0,Released,False,JP,"['Action', 'Drama']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,['Toho Compan']
852,859,False,14000000.0,en,11.46781,34670720.0,119.0,Released,False,GB,"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Lorimar Film Entertainmen', 'Warner Bro', 'NFH Production']"
853,841,False,40000000.0,en,9.261189,30925690.0,137.0,Released,False,US,"['Action', 'Adventure']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Dino De Laurentiis Compan']
854,11051,False,7000000.0,en,11.370288,8373585.0,164.0,Released,False,US,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Universal Picture', 'Cineple']"
855,242,False,54000000.0,en,17.185349,136766062.0,162.0,Released,False,IT,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,['Paramount Picture']
856,9769,False,62000000.0,en,10.618141,1060056.0,137.0,Released,False,FR,"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Pat', 'Lolita Production']"
857,9424,False,15000000.0,en,11.054751,17507368.0,84.0,Released,False,AU,"['Mystery', 'Horror']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"['Village Roadshow Picture', 'Beacon Communication', 'Hoyts Film Partnershi', 'Metr', 'Behavioral Problem Productions Lt']"
858,857,False,70000000.0,en,21.758054,481840909.0,169.0,Released,False,US,"['Drama', 'History', 'War']",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"['Paramount Picture', 'DreamWorks SK', 'Amblin Entertainmen', 'Mutual Film Compan', 'Mark Gordon Production']"
859,10957,False,25000000.0,en,9.806685,21288692.0,80.0,Released,False,US,['Animation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Walt Disney Picture', 'Silver Screen Partners I']"
860,9570,False,20000000.0,en,7.499388000000001,35841901.0,98.0,Released,False,US,"['Adventure', 'Family', 'Action']",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Walt Disney Production']
861,13962,False,13000000.0,en,12.960346000000001,0.0,93.0,Released,False,US,"['Comedy', 'Family']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Walt Disney Picture']
862,11164,False,24061716.504172157,en,11.117131,45610410.0,106.0,Released,False,US,"['Action', 'Comedy', 'Drama', 'Family']",0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,['Walt Disne']
863,10122,False,24061716.504172157,en,5.526865,18564613.0,90.0,Released,False,US,"['Family', 'Adventure']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Walt Disney Picture', 'New Star Entertainmen', 'Producers Sales Organization']"
864,9994,False,14000000.0,en,11.183924000000001,38625550.0,74.0,Released,False,US,"['Comedy', 'Animation', 'Family']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Walt Disney Picture', 'Silver Screen Partners I']"
865,10439,False,28000000.0,en,10.390708,39514713.0,96.0,Released,False,US,"['Comedy', 'Family', 'Fantasy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Walt Disney Picture']
866,11158,False,40000000.0,en,12.337898,58662452.0,89.0,Released,False,US,"['Adventure', 'Comedy', 'Family']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Walt Disney Picture', 'Touchwood Pacific Partners']"
867,9354,False,32000000.0,en,12.358786,222724172.0,93.0,Released,False,US,"['Adventure', 'Comedy', 'Family']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Buena Vist']
868,9631,False,50000000.0,en,7.6550199999999995,44547681.0,140.0,Released,False,DE,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']",0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,"['Regency Enterprise', 'Warner Bro']"
869,9820,False,24061716.504172157,en,7.768828,0.0,127.0,Released,False,US,"['Comedy', 'Drama', 'Family']",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Walt Disney Picture']
870,14013,False,24061716.504172157,en,10.107453999999999,7027290.0,103.0,Released,False,US,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Universal Picture', 'Zucker Brothers Production']"
871,1779,False,160000.0,en,4.877008999999999,6706368.0,91.0,Released,False,US,"['Documentary', 'History']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"['Warner Bro', 'Dog Eat Dog Film']"
872,10849,False,15000000.0,en,6.133697,10631333.0,82.0,Released,False,US,"['Fantasy', 'Comedy', 'Romance']",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Orion Picture']
